Customer ID,Product ID,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
SZ-20035,OFF-AR-10003179,CA-2014-105165,First Class,21.864,3,0.2,3.5529
CS-11845,OFF-PA-10001838,CA-2017-147452,First Class,11.76,2,0.0,5.7624
CS-11845,OFF-PA-10004039,CA-2017-147452,First Class,167.94,3,0.0,82.2906
CS-11845,OFF-AP-10001626,CA-2017-147452,First Class,3.89,1,0.0,1.0114
MH-18115,TEC-MA-10003173,US-2017-114657,Standard Class,52.44,4,0.0,24.1224
CB-12025,FUR-FU-10000260,CA-2017-144484,Same Day,32.36,4,0.0,11.6496
CB-12025,OFF-AP-10004487,CA-2017-144484,Same Day,406.6,5,0.0,113.848
JO-15145,FUR-FU-10001487,CA-2017-125913,Same Day,27.92,4,0.0,8.0968
JO-15145,FUR-TA-10001520,CA-2017-125913,Same Day,399.672,7,0.2,-14.9877
PA-19060,OFF-BI-10000145,US-2016-158309,First Class,3.744,4,0.7,-2.6208
SV-20785,FUR-CH-10000595,CA-2015-162887,Second Class,715.2,3,0.0,178.8
KL-16555,TEC-AC-10004469,CA-2017-147333,Standard Class,159.8,4,0.0,70.312
KL-16555,TEC-AC-10003038,CA-2017-147333,Standard Class,44.75,5,0.0,8.5025
BC-11125,FUR-CH-10004698,CA-2014-113859,Standard Class,340.116,6,0.3,-9.7176
PO-18850,OFF-PA-10003641,CA-2014-159681,Standard Class,105.52,4,0.0,48.5392
AG-10675,TEC-AC-10002134,US-2017-104094,Standard Class,13.48,1,0.0,1.8872
DB-13210,OFF-ST-10001837,CA-2017-152709,Standard Class,85.52,2,0.0,22.2352
SP-20860,FUR-FU-10001706,CA-2015-105158,Standard Class,6.16,2,0.0,2.9568
SP-20860,OFF-PA-10001970,CA-2015-105158,Standard Class,36.84,3,0.0,17.3148
Dl-13600,OFF-ST-10002957,CA-2014-133424,Standard Class,15.84,3,0.0,0.0
Dl-13600,OFF-LA-10002312,CA-2014-133424,Standard Class,44.4,3,0.0,22.2
LH-17020,OFF-EN-10002600,CA-2017-105991,First Class,21.24,9,0.2,7.434
LH-17020,OFF-BI-10003274,CA-2017-105991,First Class,9.552,8,0.7,-7.3232
LH-17020,FUR-BO-10004467,CA-2017-105991,First Class,89.991,3,0.7,-152.9847
AD-10180,OFF-PA-10000675,US-2017-136784,Standard Class,163.96,4,0.0,80.3404
KT-16465,OFF-PA-10002259,CA-2014-146283,Standard Class,17.904,2,0.2,6.2664
KT-16465,FUR-CH-10004287,CA-2014-146283,Standard Class,966.7,5,0.3,-13.81
KT-16465,OFF-PA-10000482,CA-2014-146283,Standard Class,182.112,6,0.2,61.4628
PJ-19015,OFF-ST-10004835,CA-2017-151218,First Class,4.464,1,0.2,0.3348
MC-18100,FUR-TA-10004086,CA-2015-111073,Standard Class,51.588,1,0.4,-15.4764
BO-11350,OFF-LA-10000305,CA-2017-144883,Standard Class,50.4,8,0.0,23.184
DP-13000,OFF-PA-10000806,CA-2017-142174,Standard Class,89.568,2,0.2,32.4684
TM-21490,FUR-FU-10004018,CA-2017-108791,Standard Class,14.89,1,0.0,4.0203
TM-21490,TEC-PH-10002660,CA-2017-108791,Standard Class,543.92,8,0.0,135.98
DV-13045,OFF-EN-10001509,CA-2016-106656,First Class,4.08,2,0.0,1.9176
DV-13045,OFF-LA-10003148,CA-2016-106656,First Class,18.9,3,0.0,8.694
AH-10690,FUR-TA-10002645,CA-2016-113831,Standard Class,2275.5,10,0.0,386.835
AH-10690,TEC-AC-10003033,CA-2016-113831,Standard Class,1979.7,6,0.0,653.301
AH-10690,OFF-LA-10001297,CA-2016-113831,Standard Class,62.1,6,0.0,29.808
AB-10165,FUR-CH-10002017,US-2014-139500,Standard Class,37.296,2,0.3,-1.0656
JS-15940,FUR-FU-10001546,US-2014-166310,First Class,8.544,2,0.6,-7.476
BV-11245,FUR-FU-10000629,US-2016-168410,Standard Class,68.95,5,0.0,28.959
BV-11245,OFF-ST-10000036,US-2016-168410,Standard Class,296.37,3,0.0,80.0199
BV-11245,TEC-PH-10002583,US-2016-168410,Standard Class,39.98,2,0.0,1.999
NC-18415,FUR-CH-10003774,CA-2017-131254,First Class,191.058,3,0.3,-46.3998
NC-18415,OFF-AR-10003876,CA-2017-131254,First Class,13.04,5,0.2,3.912
NC-18415,OFF-BI-10003527,CA-2017-131254,First Class,1525.188,6,0.8,-2287.782
SU-20665,OFF-LA-10004559,CA-2016-123414,Standard Class,9.216,4,0.2,3.3408
SU-20665,OFF-SU-10002573,CA-2016-123414,Standard Class,28.048,2,0.2,3.506
DJ-13510,FUR-FU-10000222,CA-2017-137876,Standard Class,64.96,2,0.0,21.4368
DJ-13510,OFF-EN-10001219,CA-2017-137876,Standard Class,30.56,4,0.0,14.9744
DL-12865,FUR-CH-10002304,CA-2016-154060,Standard Class,187.056,9,0.2,11.691
Dp-13240,FUR-FU-10002364,US-2017-162558,First Class,11.808,2,0.2,1.3284
Dp-13240,FUR-FU-10004864,US-2017-162558,First Class,9.656,1,0.2,1.5691
Dp-13240,OFF-PA-10003172,US-2017-162558,First Class,20.736,4,0.2,7.2576
Dp-13240,OFF-BI-10000977,US-2017-162558,First Class,27.36,3,0.7,-21.888
Dp-13240,FUR-TA-10000198,US-2017-162558,First Class,2314.116,7,0.4,-1002.7836
Dp-13240,OFF-BI-10003984,US-2017-162558,First Class,34.236,4,0.7,-26.2476
Dp-13240,FUR-FU-10003691,US-2017-162558,First Class,19.76,2,0.2,5.928
TM-21010,OFF-PA-10004082,CA-2017-134439,Second Class,15.96,2,0.0,7.98
TZ-21580,OFF-AR-10003723,CA-2015-119508,Standard Class,16.9,5,0.0,6.253
TZ-21580,FUR-FU-10004270,CA-2015-119508,Standard Class,25.08,6,0.0,9.0288
SC-20260,OFF-AR-10003183,CA-2015-152681,Standard Class,6.68,2,0.0,2.004
LS-17230,OFF-PA-10002005,CA-2014-130813,Second Class,19.44,3,0.0,9.3312
MV-18190,TEC-PH-10000149,CA-2015-120320,Standard Class,31.92,2,0.2,2.394
BD-11620,OFF-BI-10001524,CA-2016-111941,Second Class,33.568,2,0.2,11.7488
CV-12295,FUR-FU-10004748,CA-2016-123120,Standard Class,63.94,1,0.0,24.9366
CV-12295,OFF-BI-10001460,CA-2016-123120,Standard Class,60.6,5,0.2,20.4525
CV-12295,OFF-SU-10002503,CA-2016-123120,Standard Class,22.72,4,0.0,6.5888
KB-16315,FUR-FU-10001731,CA-2014-103331,Standard Class,10.68,4,0.0,4.0584
KB-16315,OFF-PA-10002160,CA-2014-103331,Standard Class,17.34,3,0.0,8.4966
KB-16315,OFF-PA-10002659,CA-2014-103331,Standard Class,3.38,1,0.0,1.5548
ME-18010,OFF-BI-10001636,CA-2015-169278,Standard Class,26.976,4,0.2,8.7672
AJ-10780,OFF-PA-10000062,CA-2017-111577,Standard Class,307.776,7,0.2,111.5688
DV-13465,OFF-ST-10002554,CA-2015-146486,Second Class,244.55,5,0.0,4.891
DV-13465,OFF-EN-10001509,CA-2015-146486,Second Class,12.24,6,0.0,5.7528
DV-13465,TEC-AC-10002018,CA-2015-146486,Second Class,13.98,2,0.0,6.0114
DV-13465,TEC-AC-10002637,CA-2015-146486,Second Class,899.95,5,0.0,53.997
JK-15325,OFF-EN-10001509,US-2014-168501,Standard Class,1.632,1,0.2,0.5508
JK-15325,TEC-PH-10004922,US-2014-168501,Standard Class,267.96,5,0.2,16.7475
SH-20395,TEC-AC-10002550,CA-2015-112053,Second Class,31.95,1,0.0,2.2365
SC-20725,OFF-ST-10003208,CA-2017-108539,Second Class,725.84,4,0.0,210.4936
SC-20725,OFF-BI-10003981,CA-2017-108539,Second Class,10.896,3,0.2,3.9498
SC-20725,OFF-BI-10001031,CA-2017-108539,Second Class,8.544,2,0.2,2.8836
CS-12250,OFF-BI-10003676,CA-2015-149811,Standard Class,32.34,3,0.0,15.5232
CS-12250,OFF-PA-10004082,CA-2015-149811,Standard Class,39.9,5,0.0,19.95
LH-16900,OFF-PA-10001019,US-2017-103814,Standard Class,143.856,9,0.2,48.5514
YC-21895,OFF-PA-10004665,CA-2016-123932,Standard Class,41.92,4,0.2,15.196
YC-21895,TEC-PH-10002447,CA-2016-123932,Standard Class,329.584,2,0.2,37.0782
CY-12745,OFF-BI-10000014,US-2016-101616,First Class,87.28,8,0.0,41.0216
AH-10030,FUR-CH-10002439,CA-2014-113768,Standard Class,279.456,6,0.2,20.9592
AH-10030,OFF-PA-10003063,CA-2014-113768,Standard Class,8.0,2,0.0,3.84
AR-10540,OFF-BI-10002982,CA-2016-138037,Standard Class,27.24,5,0.2,9.534
SS-20590,TEC-AC-10004510,CA-2014-150490,Standard Class,16.36,1,0.0,1.636
SS-20590,OFF-ST-10000321,CA-2014-150490,Standard Class,15.78,2,0.0,0.6312
SS-20590,OFF-AR-10004602,CA-2014-150490,Standard Class,45.98,2,0.0,12.8744
DW-13585,FUR-BO-10003433,US-2017-126060,Standard Class,198.272,8,0.2,-32.2192
NC-18625,OFF-ST-10001496,CA-2017-100951,First Class,720.76,5,0.2,54.057
CD-11920,FUR-FU-10000672,CA-2016-122017,Standard Class,70.56,6,0.0,23.9904
CD-11920,OFF-AP-10001293,CA-2016-122017,Standard Class,81.96,2,0.0,22.9488
DW-13195,OFF-AP-10000692,CA-2014-123477,Second Class,64.864,4,0.2,6.4864
EH-13990,TEC-PH-10004539,CA-2016-107790,Standard Class,151.192,1,0.2,13.2293
BD-11320,TEC-PH-10002923,CA-2017-158071,Standard Class,88.776,3,0.2,7.7679
BD-11320,OFF-LA-10004689,CA-2017-158071,Standard Class,11.56,4,0.0,5.4332
BD-11320,OFF-ST-10001228,CA-2017-158071,Standard Class,15.58,1,0.0,3.895
KH-16630,OFF-PA-10003302,CA-2017-147403,First Class,85.056,3,0.2,28.7064
NH-18610,FUR-FU-10004665,US-2017-136721,Standard Class,273.96,2,0.0,71.2296
NH-18610,FUR-FU-10004188,US-2017-136721,Standard Class,306.9,3,0.0,79.794
AG-10495,OFF-PA-10003177,CA-2015-118738,Standard Class,15.552,3,0.2,5.4432
AG-10495,FUR-TA-10002607,CA-2015-118738,Standard Class,347.361,7,0.3,-69.4722
AG-10495,OFF-PA-10001166,CA-2015-118738,Standard Class,10.368,2,0.2,3.6288
RP-19855,TEC-AC-10004510,CA-2017-134152,Standard Class,98.16,6,0.0,9.816
RP-19855,OFF-AR-10004062,CA-2017-134152,Standard Class,31.44,3,0.0,7.86
NB-18655,OFF-EN-10000056,CA-2014-125542,First Class,348.488,7,0.2,117.6147
NB-18655,OFF-ST-10001469,CA-2014-125542,First Class,172.736,4,0.2,-30.2288
JM-15580,OFF-PA-10000551,CA-2016-136021,Standard Class,15.54,3,0.0,7.6146
JM-15580,TEC-MA-10000423,CA-2016-136021,Standard Class,105.552,6,0.2,35.6238
DM-13525,OFF-PA-10001870,CA-2016-149195,Second Class,25.92,5,0.2,9.072
DM-13525,OFF-FA-10001843,CA-2016-149195,Second Class,15.808,8,0.2,5.3352
DM-13525,OFF-PA-10002036,CA-2016-149195,Second Class,10.368,2,0.2,3.7584
CC-12220,TEC-PH-10001760,CA-2017-161410,Standard Class,358.2,3,0.4,41.79
CC-12220,TEC-PH-10000673,CA-2017-161410,Standard Class,545.916,14,0.4,72.7888
GA-14725,OFF-BI-10000829,CA-2017-152786,Standard Class,40.41,9,0.0,18.5886
CV-12805,TEC-PH-10001924,CA-2017-164707,Second Class,167.976,3,0.2,10.4985
CV-12805,TEC-AC-10004864,CA-2017-164707,Second Class,109.53,3,0.0,47.0979
CV-12805,OFF-LA-10004345,CA-2017-164707,Second Class,9.82,2,0.0,4.8118
NC-18535,OFF-BI-10000088,CA-2017-163874,Second Class,26.352,3,0.2,9.5526
GR-14560,OFF-LA-10002787,US-2014-123183,Standard Class,22.5,6,0.0,10.8
GR-14560,OFF-LA-10001569,US-2014-123183,Standard Class,9.96,2,0.0,4.5816
GR-14560,OFF-BI-10002429,US-2014-123183,Standard Class,213.08,7,0.0,102.2784
GR-14560,FUR-BO-10000362,US-2014-123183,Standard Class,1025.88,6,0.0,235.9524
JG-15805,OFF-PA-10003016,CA-2014-104829,Second Class,21.98,7,0.0,9.891
EB-13750,FUR-FU-10002501,US-2016-147340,Same Day,63.2,5,0.0,23.384
MC-17605,OFF-AP-10003622,CA-2016-145492,Standard Class,39.0,12,0.0,11.31
BM-11650,OFF-BI-10002764,CA-2016-163202,Standard Class,2.907,3,0.7,-2.0349
HF-14995,FUR-BO-10001798,CA-2016-117681,Standard Class,556.665,5,0.15,6.549
ML-18265,TEC-AC-10000158,CA-2017-132262,First Class,71.98,2,0.0,15.1158
ML-18265,TEC-AC-10000303,CA-2017-132262,First Class,79.98,2,0.0,26.3934
AH-10195,OFF-BI-10003910,CA-2017-123043,Standard Class,24.672,4,0.2,7.71
AH-10195,OFF-BI-10000138,CA-2017-123043,Standard Class,3.744,1,0.2,1.3104
TZ-21580,TEC-PH-10002398,US-2016-143280,Standard Class,445.96,5,0.2,55.745
TZ-21580,TEC-AC-10003399,US-2016-143280,Standard Class,36.24,1,0.0,15.2208
TZ-21580,OFF-FA-10000992,US-2016-143280,Standard Class,10.65,3,0.0,5.0055
DM-13345,OFF-PA-10003022,CA-2017-108854,Standard Class,87.92,4,0.0,40.4432
DM-13345,OFF-BI-10002854,CA-2017-108854,Standard Class,22.424,1,0.2,8.409
DM-13345,OFF-BI-10001670,CA-2017-108854,Standard Class,90.48,3,0.2,33.93
DM-13345,OFF-ST-10001837,CA-2017-108854,Standard Class,42.76,1,0.0,11.1176
TS-21505,OFF-BI-10002012,CA-2017-166856,Standard Class,10.08,7,0.2,3.528
TS-21505,TEC-AC-10004992,CA-2017-166856,Standard Class,101.34,3,0.0,8.1072
TB-21625,TEC-PH-10003171,CA-2016-153157,First Class,224.75,5,0.0,62.93
LC-16870,OFF-AP-10000390,US-2017-125647,Standard Class,73.176,6,0.8,-197.5752
LC-16870,OFF-PA-10004888,US-2017-125647,Standard Class,20.736,4,0.2,7.2576
LC-16870,TEC-PH-10004188,US-2017-125647,Standard Class,39.984,2,0.2,-8.9964
AM-10360,OFF-BI-10004099,CA-2014-132542,Second Class,15.36,2,0.0,7.68
JE-15715,OFF-PA-10004621,CA-2015-110877,First Class,36.288,7,0.2,12.7008
JE-15715,TEC-PH-10002103,CA-2015-110877,First Class,150.384,2,0.2,15.0384
CS-11950,TEC-PH-10002789,US-2016-151827,Second Class,280.782,3,0.4,-60.8361
CS-11950,TEC-AC-10003289,US-2016-151827,Second Class,31.984,2,0.2,1.1994
PF-19225,OFF-BI-10000138,US-2016-163258,Standard Class,11.232,3,0.2,3.9312
PJ-18835,OFF-PA-10001215,CA-2017-103009,Second Class,26.4,5,0.0,11.88
JF-15490,OFF-AR-10001545,US-2017-120649,Standard Class,3.52,2,0.0,1.0208
NM-18520,TEC-AC-10003870,CA-2016-153598,First Class,1649.95,5,0.0,659.98
NM-18520,FUR-FU-10001085,CA-2016-153598,First Class,111.9,6,0.0,51.474
MH-17290,FUR-BO-10004218,US-2016-108497,Same Day,599.165,5,0.15,35.245
SZ-20035,OFF-ST-10003455,CA-2016-113096,First Class,46.53,3,0.0,12.0978
PR-18880,FUR-FU-10001967,CA-2014-136861,First Class,31.984,2,0.2,1.999
FC-14245,OFF-AP-10000938,CA-2017-117422,Standard Class,161.568,2,0.2,16.1568
FC-14245,OFF-PA-10002195,CA-2017-117422,Standard Class,4.064,1,0.2,1.3716
FC-14245,OFF-BI-10002799,CA-2017-117422,Standard Class,6.216,4,0.7,-4.9728
LH-16750,OFF-AR-10000246,CA-2017-129707,Standard Class,8.896,4,0.2,0.6672
RM-19675,OFF-AP-10000275,CA-2015-160171,Standard Class,1640.7,5,0.0,459.396
RM-19675,TEC-AC-10000892,CA-2015-160171,Standard Class,270.0,3,0.0,97.2
DM-13525,FUR-FU-10001591,CA-2014-103317,First Class,19.52,2,0.2,5.368
DM-13525,OFF-BI-10001787,CA-2014-103317,First Class,9.81,5,0.7,-6.867
DM-13525,FUR-FU-10003192,CA-2014-103317,First Class,213.216,3,0.2,15.9912
EH-14185,OFF-BI-10004600,CA-2016-167115,Standard Class,588.784,2,0.2,183.995
TC-21295,OFF-AR-10002335,US-2017-153633,Second Class,2.064,1,0.2,0.1548
AI-10855,OFF-PA-10000859,CA-2017-155929,Standard Class,6.368,2,0.2,2.388
JM-15535,TEC-AC-10003198,CA-2015-148712,Standard Class,99.6,1,0.0,36.852
JM-15535,OFF-BI-10001900,CA-2015-148712,Standard Class,62.296,13,0.2,21.0249
JM-15535,OFF-AR-10000614,CA-2015-148712,Standard Class,10.71,3,0.0,2.7846
BE-11335,OFF-EN-10003040,CA-2016-128307,Standard Class,20.936,1,0.2,7.0659
DR-12880,TEC-PH-10003442,US-2016-127425,Standard Class,33.0,6,0.0,8.25
DR-12880,TEC-AC-10002800,US-2016-127425,Standard Class,249.95,5,0.0,87.4825
TA-21385,OFF-SU-10000157,US-2014-119081,Standard Class,357.93,3,0.0,7.1586
TA-21385,TEC-AC-10001542,US-2014-119081,Standard Class,57.4,5,0.0,10.906
TA-21385,OFF-BI-10004519,US-2014-119081,Standard Class,331.96,2,0.0,149.382
TA-21385,FUR-FU-10003464,US-2014-119081,Standard Class,40.56,2,0.0,12.9792
KN-16705,OFF-SU-10004261,CA-2016-140613,Standard Class,86.2,5,0.0,24.998
PJ-18835,OFF-PA-10004733,US-2017-108700,Standard Class,38.016,6,0.2,13.7808
MC-17605,OFF-ST-10001325,CA-2017-160962,Standard Class,8.384,1,0.2,0.7336
MC-17605,OFF-AR-10003056,CA-2017-160962,Standard Class,6.848,2,0.2,0.7704
BS-11755,OFF-FA-10000089,CA-2017-130631,Standard Class,19.6,5,0.0,9.604
BS-11755,FUR-FU-10004093,CA-2017-130631,Standard Class,68.46,2,0.0,20.538
PK-19075,OFF-BI-10004022,CA-2017-116680,Second Class,13.344,6,0.2,4.3368
PK-19075,FUR-TA-10001771,CA-2017-116680,Second Class,1478.272,8,0.2,92.392
TS-21205,OFF-ST-10002301,US-2014-107405,Standard Class,16.272,1,0.2,-3.8646
BD-11725,FUR-FU-10001706,CA-2017-101574,Standard Class,9.24,3,0.0,4.4352
TS-21340,OFF-BI-10003676,CA-2014-146591,First Class,32.34,10,0.7,-23.716
TS-21340,OFF-PA-10000659,CA-2014-146591,First Class,56.064,4,0.2,19.6224
TS-21340,OFF-EN-10002504,CA-2014-146591,First Class,108.72,5,0.2,36.693
TS-21340,FUR-BO-10001972,CA-2014-146591,First Class,181.47,5,0.7,-320.597
ST-20530,OFF-PA-10000466,CA-2014-107706,Second Class,16.176,3,0.2,6.066
DB-13210,FUR-CH-10002774,CA-2016-122448,Standard Class,122.352,3,0.2,13.7646
KF-16285,FUR-CH-10000454,CA-2014-132451,First Class,585.552,3,0.2,73.194
KF-16285,OFF-PA-10004888,CA-2014-132451,First Class,19.44,3,0.0,9.3312
JM-16195,OFF-AP-10003842,CA-2016-158547,Standard Class,123.92,5,0.2,9.294
TS-21505,FUR-FU-10000320,CA-2017-116946,Standard Class,13.36,5,0.2,4.008
TS-21505,OFF-ST-10002554,CA-2017-116946,Standard Class,78.256,2,0.2,-17.6076
TS-21505,FUR-BO-10000468,CA-2017-116946,Standard Class,102.018,7,0.7,-183.6324
YC-21895,OFF-ST-10004459,CA-2017-121741,Same Day,750.68,2,0.0,37.534
Dp-13240,OFF-LA-10002312,CA-2017-169691,First Class,44.4,3,0.0,22.2
Dp-13240,OFF-ST-10001291,CA-2017-169691,First Class,84.55,5,0.0,22.8285
Dp-13240,OFF-PA-10003022,CA-2017-169691,First Class,17.94,3,0.0,8.7906
SJ-20500,OFF-BI-10002133,CA-2016-121356,Standard Class,128.4,3,0.0,62.916
KB-16240,OFF-BI-10001097,CA-2014-101770,Standard Class,1.869,1,0.7,-1.3083
CS-12250,TEC-PH-10001336,CA-2017-105487,Standard Class,103.192,1,0.2,11.6091
CS-12250,TEC-AC-10002305,CA-2017-105487,Standard Class,36.0,2,0.0,6.48
CS-12250,TEC-AC-10003610,CA-2017-105487,Standard Class,239.96,4,0.0,115.1808
CS-12250,OFF-ST-10002301,CA-2017-105487,Standard Class,40.68,2,0.0,0.4068
EB-13870,FUR-CH-10002044,CA-2017-148999,Standard Class,419.136,4,0.2,-68.1096
PB-19150,OFF-EN-10001099,CA-2014-107573,Standard Class,23.472,3,0.2,7.6284
MT-18070,OFF-BI-10004140,CA-2015-156608,Standard Class,3.592,4,0.8,-6.286
BF-11020,TEC-PH-10004897,CA-2017-134495,Second Class,23.976,3,0.2,-5.6943
BF-11020,OFF-LA-10000262,CA-2017-134495,Second Class,6.264,3,0.2,2.0358
BF-11020,OFF-AP-10002222,CA-2017-134495,Second Class,20.808,3,0.2,1.8207
BF-11020,FUR-CH-10003774,CA-2017-134495,Second Class,218.352,3,0.2,-19.1058
CG-12520,OFF-ST-10000615,CA-2017-164098,First Class,18.16,2,0.2,1.816
DH-13675,OFF-SU-10001225,CA-2014-105249,Same Day,7.36,2,0.0,0.1472
DH-13675,OFF-LA-10002043,CA-2014-105249,Same Day,41.4,4,0.0,19.872
DH-13675,FUR-BO-10000330,CA-2014-105249,Same Day,411.332,4,0.15,-4.8392
SC-20440,OFF-BI-10001249,CA-2015-113523,Standard Class,7.656,4,0.7,-6.1248
HG-15025,TEC-AC-10004469,CA-2017-117821,Standard Class,63.92,2,0.2,19.176
MM-18055,OFF-AR-10001177,CA-2017-164378,Second Class,6.56,2,0.0,1.9024
MM-18055,OFF-LA-10000634,CA-2017-164378,Second Class,7.83,3,0.0,3.6018
MM-18055,TEC-AC-10004708,CA-2017-164378,Second Class,41.9,2,0.0,8.799
MM-18055,FUR-CH-10002084,CA-2017-164378,Second Class,664.146,6,0.1,88.5528
MM-18055,OFF-PA-10004519,CA-2017-164378,Second Class,8.96,2,0.0,4.3904
TH-21115,FUR-FU-10001847,CA-2017-127782,Standard Class,3.312,1,0.2,0.6624
TH-21115,OFF-AP-10001962,CA-2017-127782,Standard Class,20.136,3,0.2,1.2585
TH-21115,OFF-EN-10003845,CA-2017-127782,Standard Class,8.856,3,0.2,2.8782
TH-21115,TEC-PH-10001817,CA-2017-127782,Standard Class,859.2,4,0.4,-186.16
JE-15745,OFF-PA-10000167,US-2016-162026,Same Day,61.96,2,0.0,27.882
PG-18820,OFF-EN-10002973,CA-2016-150000,Standard Class,17.92,4,0.0,8.6016
MB-17305,FUR-FU-10001588,CA-2015-168529,Standard Class,145.9,5,0.0,62.737
JD-16015,OFF-PA-10001736,US-2017-152569,Standard Class,56.704,2,0.2,19.1376
JD-16015,TEC-PH-10002185,US-2017-152569,Standard Class,11.12,2,0.2,3.475
JH-15430,OFF-PA-10000174,US-2014-137680,Standard Class,32.896,4,0.2,11.1024
JH-15430,OFF-PA-10000069,US-2014-137680,Standard Class,22.776,3,0.2,7.6869
EN-13780,TEC-PH-10001795,CA-2015-103177,First Class,239.97,3,0.0,2.3997
EN-13780,OFF-AP-10004540,CA-2015-103177,First Class,160.32,2,0.0,44.8896
EN-13780,TEC-PH-10001527,CA-2015-103177,First Class,128.85,3,0.0,3.8655
KC-16255,TEC-AC-10003870,US-2016-138408,Second Class,1319.96,4,0.0,527.984
MS-17980,FUR-CH-10004540,CA-2017-117667,Standard Class,239.96,10,0.3,-10.284
MS-17980,FUR-FU-10004093,CA-2017-117667,Standard Class,54.768,2,0.2,6.846
MS-17980,OFF-AR-10000716,CA-2017-117667,Standard Class,13.392,3,0.2,3.1806
MS-17980,OFF-PA-10002709,CA-2017-117667,Standard Class,23.92,5,0.2,8.671
MS-17980,TEC-AC-10000580,CA-2017-117667,Standard Class,255.968,4,0.2,-28.7964
CK-12205,OFF-BI-10000829,CA-2016-110982,First Class,21.552,6,0.2,7.0044
CK-12205,OFF-AP-10004859,CA-2016-110982,First Class,58.24,4,0.0,15.7248
SJ-20125,OFF-PA-10000575,CA-2016-147123,First Class,80.28,12,0.0,36.9288
EA-14035,OFF-AR-10002804,CA-2017-154501,Standard Class,9.78,2,0.0,4.0098
MG-17890,OFF-FA-10002676,CA-2017-166933,Standard Class,1.81,1,0.0,0.6516
AB-10255,OFF-PA-10003465,CA-2015-142055,First Class,37.94,2,0.0,18.2112
SC-20260,TEC-PH-10000011,CA-2015-137106,Standard Class,79.96,5,0.2,27.986
TB-21355,OFF-PA-10004381,CA-2017-136609,Standard Class,115.296,3,0.2,40.3536
JK-16090,TEC-PH-10001795,CA-2017-160885,Standard Class,2479.96,4,0.0,743.988
CK-12595,TEC-AC-10001109,US-2016-167472,First Class,179.94,6,0.0,75.5748
CK-12595,TEC-AC-10003038,US-2016-167472,First Class,26.85,3,0.0,5.1015
CK-12595,TEC-AC-10003174,US-2016-167472,First Class,323.37,3,0.0,129.348
CK-12595,OFF-PA-10000157,US-2016-167472,First Class,59.94,3,0.0,28.1718
CK-12595,OFF-BI-10001721,US-2016-167472,First Class,64.14,3,0.0,30.7872
CK-12595,OFF-BI-10000591,US-2016-167472,First Class,11.67,3,0.0,5.6016
CK-12595,OFF-PA-10001534,US-2016-167472,First Class,12.96,2,0.0,6.2208
SS-20590,OFF-BI-10002071,CA-2015-120551,Standard Class,17.43,3,0.0,8.0178
LE-16810,FUR-CH-10000513,US-2017-150595,Standard Class,181.986,2,0.3,-54.5958
LE-16810,OFF-BI-10003274,US-2017-150595,Standard Class,1.592,2,0.8,-2.6268
LE-16810,OFF-SU-10000381,US-2017-150595,Standard Class,22.344,3,0.2,2.5137
ES-14080,FUR-TA-10001086,CA-2016-134936,Standard Class,455.97,6,0.5,-218.8656
ES-14080,OFF-BI-10000174,CA-2016-134936,Standard Class,10.44,6,0.7,-7.656
ES-14080,OFF-BI-10002103,CA-2016-134936,Standard Class,5.214,2,0.7,-4.1712
MG-17890,OFF-ST-10001590,CA-2017-102967,Standard Class,67.4,5,0.0,17.524
JM-16195,FUR-FU-10002396,CA-2017-151008,First Class,25.16,2,0.0,10.5672
JM-16195,TEC-PH-10002807,CA-2017-151008,First Class,126.56,4,0.2,47.46
SG-20470,OFF-AP-10004859,CA-2014-159800,First Class,43.68,3,0.0,11.7936
SG-20470,TEC-AC-10003447,CA-2014-159800,First Class,139.93,7,0.0,34.9825
DB-12970,OFF-AR-10003183,US-2014-159618,Standard Class,2.672,1,0.2,0.334
DB-12970,OFF-SU-10000432,US-2014-159618,Standard Class,16.656,6,0.2,-3.123
DB-12970,TEC-AC-10003832,US-2014-159618,Standard Class,79.512,3,0.2,20.8719
DB-12970,OFF-PA-10004100,US-2014-159618,Standard Class,36.288,7,0.2,12.7008
DB-12970,FUR-BO-10004467,US-2014-159618,Standard Class,67.9932,1,0.32,-12.9987
JW-15220,FUR-FU-10002963,CA-2017-116113,Second Class,10.16,2,0.0,3.4544
KD-16495,FUR-FU-10003829,CA-2015-125066,Standard Class,6.16,2,0.0,1.9712
KD-16495,OFF-AR-10003582,CA-2015-125066,Standard Class,56.3,2,0.0,15.764
IL-15100,OFF-PA-10000048,US-2015-114741,Standard Class,6.48,1,0.0,3.1104
IL-15100,OFF-ST-10000078,US-2015-114741,Standard Class,1325.85,5,0.0,238.653
IL-15100,OFF-LA-10004853,US-2015-114741,Standard Class,14.94,3,0.0,6.8724
JE-15610,OFF-BI-10001153,CA-2017-133263,Second Class,34.54,1,0.0,17.27
JE-15610,TEC-CO-10001449,CA-2017-133263,Second Class,2999.95,5,0.0,1439.976
JE-15610,OFF-BI-10000474,CA-2017-133263,Second Class,64.12,4,0.0,30.7776
SU-20665,OFF-AR-10000799,CA-2017-157966,Same Day,19.456,4,0.2,2.1888
SU-20665,TEC-MA-10002109,CA-2017-157966,Same Day,209.986,2,0.3,8.9994
SU-20665,OFF-AR-10003338,CA-2017-157966,Same Day,29.76,5,0.2,1.86
